Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:03;3;00036;16;8;00359X;Pilcaniyeu;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;3,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:03;3;00036;16;8;00359X;Pilcaniyeu;504;190;3;ROJO,BLANCO Y MORADO;positivo;2,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:03;3;00036;16;8;00359X;Pilcaniyeu;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;10
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:03;3;00036;16;8;00359X;Pilcaniyeu;504;190;2;ROJA,BLANCA Y ROJA;positivo;6,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;;;;;nulos;3,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;;;;;comando;0,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;;;;;blancos;3,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;;;;;impugnados;1,,
SOCIALISTA;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;50;185;1;ALFREDO BRAVO;positivo;2,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;6,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;39,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;502;188;1;SIGAMOS CRECIENDO;positivo;99,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;1,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;5,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;504;190;3;ROJO,BLANCO Y MORADO;positivo;2,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;8
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:04;3;00036;16;8;00360X;Pilcaniyeu;504;190;2;ROJA,BLANCA Y ROJA;positivo;8,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;;;;;nulos;11,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;;;;;comando;0,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;;;;;blancos;4,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;50;185;1;ALFREDO BRAVO;positivo;3,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;2,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;41,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;502;188;1;SIGAMOS CRECIENDO;positivo;97,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;2,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;2,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;504;190;3;ROJO,BLANCO Y MORADO;positivo;3,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;6
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:05;3;00036;16;8;00361X;Pilcaniyeu;504;190;2;ROJA,BLANCA Y ROJA;positivo;11,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;;;;;nulos;1,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;;;;;comando;0,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;;;;;blancos;0,,
;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;50;185;1;ALFREDO BRAVO;positivo;0,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;1,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;14,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;502;188;1;SIGAMOS CRECIENDO;positivo;22,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;0,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;2,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;504;190;3;ROJO,BLANCO Y MORADO;positivo;0,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;5
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00081;Río Negro;ESCUELA PRIMARIA N 269;12-09-2021 20:09;3;0036A;16;8;00362X;Pilcaniyeu;504;190;2;ROJA,BLANCA Y ROJA;positivo;1,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;;;;;nulos;12,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;;;;;comando;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;;;;;blancos;9,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;50;185;1;ALFREDO BRAVO;positivo;6,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;7,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;47,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;502;188;1;SIGAMOS CRECIENDO;positivo;68,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;11,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;5,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;504;190;3;ROJO,BLANCO Y MORADO;positivo;4,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;49
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:09;3;0036B;16;8;00363X;Pilcaniyeu;504;190;2;ROJA,BLANCA Y ROJA;positivo;14,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;;;;;nulos;10,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;;;;;comando;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;;;;;blancos;8,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;50;185;1;ALFREDO BRAVO;positivo;4,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;5,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;43,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;502;188;1;SIGAMOS CRECIENDO;positivo;75,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;5,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;7,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;504;190;3;ROJO,BLANCO Y MORADO;positivo;4,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;49
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:58;3;0036B;16;8;00364X;Pilcaniyeu;504;190;2;ROJA,BLANCA Y ROJA;positivo;12,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;;;;;nulos;8,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;;;;;comando;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;;;;;blancos;8,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;50;185;1;ALFREDO BRAVO;positivo;2,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;4,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;52,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;502;188;1;SIGAMOS CRECIENDO;positivo;66,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;5,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;5,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;504;190;3;ROJO,BLANCO Y MORADO;positivo;6,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;44
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:40;3;0036B;16;8;00365X;Pilcaniyeu;504;190;2;ROJA,BLANCA Y ROJA;positivo;16,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;;;;;nulos;11,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;;;;;comando;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;;;;;blancos;4,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;50;185;1;ALFREDO BRAVO;positivo;6,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;3,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;64,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;502;188;1;SIGAMOS CRECIENDO;positivo;84,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;2,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;5,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;504;190;3;ROJO,BLANCO Y MORADO;positivo;7,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;43
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:51;3;0036B;16;8;00366X;Pilcaniyeu;504;190;2;ROJA,BLANCA Y ROJA;positivo;11,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;;;;;nulos;13,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;;;;;comando;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;;;;;blancos;10,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;;;;;impugnados;0,,
SOCIALISTA;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;50;185;1;ALFREDO BRAVO;positivo;10,,
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;165;186;1;PARA RENOVAR A LA IZQUIERDA;positivo;10,,
FRENTE DE TODOS;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;501;187;1;UNIDAD AZUL,CELESTE Y BLANCA;positivo;54,
JUNTOS SOMOS RIO NEGRO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;502;188;1;SIGAMOS CRECIENDO;positivo;60,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;503;189;2;UNIDAD DE LA IZQUIERDA;positivo;11,,
FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;503;189;1;(R)EVOLUCIONEMOS LA IZQUIERDA;positivo;6,,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;504;190;3;ROJO,BLANCO Y MORADO;positivo;7,
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;504;190;1;AMARILLA,AZUL,VERDE Y ROJA;positivo;38
JUNTOS POR EL CAMBIO;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 20:21;3;0036B;16;8;00367X;Pilcaniyeu;504;190;2;ROJA,BLANCA Y ROJA;positivo;9,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:21;3;0036B;16;8;00368X;Pilcaniyeu;;;;;nulos;14,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:21;3;0036B;16;8;00368X;Pilcaniyeu;;;;;recurridos;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:21;3;0036B;16;8;00368X;Pilcaniyeu;;;;;comando;0,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:21;3;0036B;16;8;00368X;Pilcaniyeu;;;;;blancos;5,,
;DIPUTADOS NACIONALES;00082;Río Negro;ESCUELA PRIMARIA N 312;12-09-2021 19:21;3;0036B;16;8;00368X;Pilcaniyeu;;;;;impugnados;0,,
