Agrupacion;Cargo;Codigo;Distrito;Establecimiento;Fecha;IdCargo;IdCircuito;IdDistrito;IdSeccion;Mesa;Seccion;idAgrupacion;idAgrupacionInt;idLista;lista;tipoVoto;votos,
OBRERO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:40;3;00108;24;1;00136X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;6
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:40;3;00108;24;1;00136X;Ushuaia;154;246;1;MILITANCIA MOPOFISTA;positivo;3
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:40;3;00108;24;1;00136X;Ushuaia;167;247;1;BLANCA;positivo;35
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:40;3;00108;24;1;00136X;Ushuaia;212;248;1;FUEGUINOS;positivo;4
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:40;3;00108;24;1;00136X;Ushuaia;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;2
FRENTE DE TODOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:40;3;00108;24;1;00136X;Ushuaia;501;250;1;CELESTE Y BLANCA;positivo;37
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:40;3;00108;24;1;00136X;Ushuaia;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;25
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:40;3;00108;24;1;00136X;Ushuaia;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;3
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:40;3;00108;24;1;00136X;Ushuaia;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;10
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:40;3;00108;24;1;00136X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;1
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:40;3;00108;24;1;00136X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;44
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;;;;;nulos;8
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;;;;;comando;0
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;;;;;blancos;2
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;4
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;154;246;1;MILITANCIA MOPOFISTA;positivo;4
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;167;247;1;BLANCA;positivo;22
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;212;248;1;FUEGUINOS;positivo;4
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;501;250;1;CELESTE Y BLANCA;positivo;44
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;27
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;5
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;8
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;0
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:41;3;00108;24;1;00137X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;52
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;;;;;nulos;8
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;;;;;comando;0
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;;;;;blancos;3
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;8
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;154;246;1;MILITANCIA MOPOFISTA;positivo;7
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;167;247;1;BLANCA;positivo;41
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;212;248;1;FUEGUINOS;positivo;4
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;2
FRENTE DE TODOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;501;250;1;CELESTE Y BLANCA;positivo;44
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;28
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;0
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;5
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;1
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:43;3;00108;24;1;00138X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;30
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;;;;;nulos;9
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;;;;;comando;0
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;;;;;blancos;4
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;6
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;154;246;1;MILITANCIA MOPOFISTA;positivo;4
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;167;247;1;BLANCA;positivo;25
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;212;248;1;FUEGUINOS;positivo;9
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;0
FRENTE DE TODOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;501;250;1;CELESTE Y BLANCA;positivo;36
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;30
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;3
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;6
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;2
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 19:53;3;00108;24;1;00139X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;48
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;;;;;nulos;11
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;;;;;comando;0
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;;;;;blancos;5
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;14
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;154;246;1;MILITANCIA MOPOFISTA;positivo;6
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;167;247;1;BLANCA;positivo;25
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;212;248;1;FUEGUINOS;positivo;13
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;4
FRENTE DE TODOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;501;250;1;CELESTE Y BLANCA;positivo;41
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;29
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;1
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;1
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;3
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 21:10;3;00108;24;1;00140X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;49
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;;;;;nulos;15
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;;;;;comando;0
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;;;;;blancos;7
;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;5
MOVIMIENTO POPULAR FUEGUINO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;154;246;1;MILITANCIA MOPOFISTA;positivo;7
SOMOS FUEGUINOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;167;247;1;BLANCA;positivo;29
REPUBLICANOS UNIDOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;212;248;1;FUEGUINOS;positivo;5
MOVIMIENTO AL SOCIALISMO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;214;249;1;PARA RENOVAR A LA IZQUIERDA;positivo;7
FRENTE DE TODOS;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;501;250;1;CELESTE Y BLANCA;positivo;42
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;502;251;4;JUNTOS TIERRA DEL FUEGO;positivo;19
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;502;251;2;EVOLUCIÓN M.N.M.R.;positivo;2
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;502;251;1;ADELANTE TIERRA DEL FUEGO;positivo;11
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;502;251;5;REPÚBLICA URGENTE;positivo;0
JUNTOS POR EL CAMBIO TIERRA DEL FUEGO;DIPUTADOS NACIONALES;00020;Tierra del Fuego,Antártida e Islas del Atlántico Sur;ESCUELA Nº 1 DOMINGO F. SARMIENTO;12-09-2021 20:03;3;00108;24;1;00141X;Ushuaia;502;251;3;JUNTOS PODEMOS;positivo;36
;DIPUTADOS NACIONALES;00021;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO DON BOSCO;12-09-2021 19:44;3;00108;24;1;00142X;Ushuaia;;;;;nulos;12
;DIPUTADOS NACIONALES;00021;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO DON BOSCO;12-09-2021 19:44;3;00108;24;1;00142X;Ushuaia;;;;;recurridos;0
;DIPUTADOS NACIONALES;00021;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO DON BOSCO;12-09-2021 19:44;3;00108;24;1;00142X;Ushuaia;;;;;comando;0
;DIPUTADOS NACIONALES;00021;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO DON BOSCO;12-09-2021 19:44;3;00108;24;1;00142X;Ushuaia;;;;;blancos;3
;DIPUTADOS NACIONALES;00021;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO DON BOSCO;12-09-2021 19:44;3;00108;24;1;00142X;Ushuaia;;;;;impugnados;0
OBRERO;DIPUTADOS NACIONALES;00021;Tierra del Fuego,Antártida e Islas del Atlántico Sur;COLEGIO DON BOSCO;12-09-2021 19:44;3;00108;24;1;00142X;Ushuaia;89;245;1;FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD COLOR ROJA;positivo;6
